DTEC462-R3-04	jsobremonte	03/06/2018	16:18:05	17:50:13
DTEC462-R4-07F	ybrito	03/06/2018	16:56:25	17:53:58
DTEC462-R2-03	eruiz36	03/06/2018	17:24:27	18:05:46
DTEC462-R2-04	sbroughton	03/06/2018	17:24:13	18:11:21
DTEC462-R3-09	rbaffa	03/06/2018	17:59:00	18:21:01
DTEC462-R2-08	dstarkes	03/06/2018	16:40:53	18:39:53
DTEC462-R3-02	jnesbitt7	03/06/2018	18:52:41	19:22:24
DTEC462-R1-05	tford3	03/06/2018	19:23:42	19:25:38
DTEC462-R2-02	searley3	03/06/2018	20:02:21	20:17:57
DTEC462-R2-02	nkomiyama	03/06/2018	20:20:56	21:08:04
DTEC462-R1-03	dmatos16	03/06/2018	20:04:15	21:09:20
DTEC462-R3-05	gmacon	03/06/2018	20:08:20	21:16:35
DTEC462-R4-08	dwilson95	03/06/2018	18:41:43	21:18:09
DTEC462-R4-05F	rabraham5	03/06/2018	20:35:31	21:51:27
DTEC462-R1-08	sbergman2	03/06/2018	15:01:56	21:52:54
DTEC462-R2-05	gisrailov	03/06/2018	19:10:42	21:53:28
DTEC462-R1-05	tcoffey3	03/07/2018	08:04:54	08:38:38
DTEC462-R2-03	aaguilar5	03/07/2018	08:16:34	08:44:04
DTEC462-R3-03	shartmann	03/07/2018	07:57:32	08:44:42
DTEC462-R3-07	cherman2	03/07/2018	08:54:21	08:57:11
DTEC462-R3-02	breiger	03/07/2018	08:54:18	09:07:11
DTEC462-R4-09F	kdiaz34	03/07/2018	08:22:02	09:15:48
DTEC462-R1-08	jdorman5	03/07/2018	09:10:09	09:20:21
DTEC462-R4-01	tibitoye	03/07/2018	08:32:18	09:25:45
DTEC462-R2-02	AWilliams351	03/07/2018	09:54:47	09:59:50
DTEC462-R1-07	rgallagher3	03/07/2018	09:57:28	09:59:57
DTEC462-R3-06	jgraeber	03/07/2018	09:58:25	10:00:05
DTEC462-R2-07	boflaherty	03/07/2018	08:56:37	10:27:41
DTEC462-R4-08	jlewars	03/07/2018	10:10:06	10:28:28
DTEC462-R2-02	oespinoza	03/07/2018	10:20:36	10:42:52
DTEC462-R1-03	kgarcia77	03/07/2018	10:36:35	10:43:07
DTEC462-R2-07	jmelendez38	03/07/2018	10:56:37	10:58:03
DTEC462-R3-05	Waugustin3	03/07/2018	10:48:26	11:17:12
DTEC462-R1-07	afraserbolling	03/07/2018	10:16:49	11:28:59
DTEC462-R3-02	jlamb14	03/07/2018	11:31:06	11:33:56
DTEC462-R1-10	dmiles11	03/07/2018	10:55:22	11:49:20
DTEC462-R3-07	mmaseus	03/07/2018	11:43:50	11:52:00
DTEC462-R1-08	rgallagher3	03/07/2018	10:02:38	12:03:36
DTEC462-R3-09	exavier	03/07/2018	10:21:54	12:06:03
DTEC462-R4-02	jcalero6	03/07/2018	10:48:26	12:06:49
DTEC462-R2-04	boflaherty	03/07/2018	11:09:18	12:07:00
DTEC462-R2-07	asotohuanca	03/07/2018	11:37:19	12:17:01
DTEC462-R3-02	rfredenrich	03/07/2018	11:41:25	12:17:19
DTEC462-R3-03	kfriedman5	03/07/2018	10:36:06	12:18:42
DTEC462-R4-01	tibitoye	03/07/2018	11:12:41	12:20:19
DTEC462-R2-09	vearnest	03/07/2018	10:36:14	12:22:19
DTEC462-R4-06	csepulveda7	03/07/2018	10:43:00	12:23:17
DTEC462-R1-03	ahawkins18	03/07/2018	11:31:56	12:24:26
DTEC462-R3-09	sjovetic	03/07/2018	12:21:18	12:25:38
DTEC462-R2-05	rfulton3	03/07/2018	10:48:36	12:25:57
DTEC462-R2-07	jalfaro2	03/07/2018	12:18:52	12:26:37
DTEC462-R3-03	vle8	03/07/2018	12:26:34	12:30:59
DTEC462-R3-03	BREIGER	03/07/2018	12:44:07	12:47:17
DTEC462-R3-06	afeaser	03/07/2018	10:46:58	12:49:48
DTEC462-R3-05	mcruz38	03/07/2018	11:22:04	12:52:40
DTEC462-R4-04	rhignite	03/07/2018	11:01:13	12:57:26
DTEC462-R3-02	ppatel53	03/07/2018	12:26:54	12:59:52
DTEC462-R1-05	dholtzberg	03/07/2018	11:23:00	13:01:21
DTEC462-R4-06	tferguson8	03/07/2018	12:44:52	13:07:44
DTEC462-R3-03	cphilips2	03/07/2018	13:00:54	13:08:41
DTEC462-R2-02	kwilliams216	03/07/2018	10:51:57	13:26:23
DTEC462-R4-09F	fborja	03/07/2018	10:24:25	13:35:03
DTEC462-R3-08	vle8	03/07/2018	12:33:13	13:42:15
DTEC462-R1-03	dnewhard	03/07/2018	13:25:27	13:42:36
DTEC462-R1-10	dhoneycutt	03/07/2018	12:28:34	13:47:08
DTEC462-R1-07	sulman3	03/07/2018	12:52:19	13:50:45
DTEC462-R3-02	jwilson132	03/07/2018	14:05:22	14:10:42
DTEC462-R2-04	ageorge	03/07/2018	12:49:05	14:43:25
DTEC462-R4-05F	mijoma	03/07/2018	14:20:59	14:54:39
DTEC462-R4-08	ppatel53	03/07/2018	14:11:24	15:02:11
DTEC462-R3-07	kwoodiwiss	03/07/2018	14:16:55	15:07:38
DTEC462-R2-05	cchatman6	03/07/2018	14:00:53	15:09:03
DTEC462-R2-02	halban	03/07/2018	13:52:51	15:11:56
DTEC462-R3-08	rstubbs6	03/07/2018	14:59:44	15:22:45
DTEC462-R2-02	htran30	03/07/2018	15:21:37	15:25:39
DTEC462-R2-08	ccorley2	03/07/2018	14:51:25	15:34:58
DTEC462-R1-04	aedwards57	03/07/2018	15:27:33	15:36:54
DTEC462-R3-04	thaley2	03/07/2018	13:58:00	15:37:53
DTEC462-R2-02	rbaffa	03/07/2018	16:00:25	16:05:58
DTEC462-R4-06	jlewars	03/07/2018	15:01:38	16:07:53
DTEC462-R1-03	mandris	03/07/2018	16:24:03	16:28:58
DTEC462-R3-02	smoctezuma2	03/07/2018	16:38:25	16:45:00
DTEC462-R2-05	llam6	03/07/2018	16:40:15	16:52:20
DTEC462-R1-05	mlopez137	03/07/2018	16:13:03	16:53:45
DTEC462-R1-07	tford3	03/07/2018	16:52:09	17:02:52
DTEC462-R4-01	tibitoye	03/07/2018	13:57:16	17:03:43
DTEC462-R1-10	fpadilla5	03/07/2018	16:30:41	17:21:48
DTEC462-R4-03	dwilson95	03/07/2018	14:53:53	17:37:08
DTEC462-R4-05F	Administrator	03/07/2018	17:57:49	18:00:38
DTEC462-R4-05F	Administrator	03/07/2018	18:03:08	18:05:56
DTEC462-R4-05	Administrator	03/07/2018	18:08:01	18:08:26
DTEC462-R2-03	mstarks3	03/07/2018	16:13:04	18:23:40
DTEC462-R4-07F	Administrator	03/07/2018	18:43:30	18:45:29
DTEC462-R4-07F	Administrator	03/07/2018	18:47:26	18:48:55
DTEC462-R4-09F	vearnest	03/07/2018	18:14:11	18:55:50
DTEC462-R1-04	dconsuegra3	03/07/2018	19:12:55	19:24:30
DTEC462-R3-07	vearnest	03/07/2018	19:30:55	19:48:50
DTEC462-R2-08	dzayas3	03/07/2018	18:03:28	19:50:26
DTEC462-R4-05	dwilson95	03/07/2018	19:39:21	20:13:55
DTEC462-R4-09F	Administrator	03/07/2018	20:03:58	20:15:20
DTEC462-R4-09	mgarcia146	03/07/2018	20:20:16	20:21:42
DTEC462-R3-03	dtheodore	03/07/2018	20:32:49	21:36:51
DTEC462-R1-08	sbergman2	03/07/2018	15:56:11	21:38:00
DTEC462-R2-03	kryerson	03/07/2018	20:39:39	21:45:44
DTEC462-R1-05	vpowell10	03/07/2018	19:19:13	21:53:42
